"GEOG","LEA_STATE","SCHOOLS","YEAR","ENR","ENR_HS_TOT","STU_TEACH_RAT","ENR_AP","SCH_FTETEACH_TOT","SCH_APCOURSES_TOT","SCH_APCOURSES_MODE","SCH_APCOURSES_MEAN","PCT_ENR_WH","PCT_ENR_BL","PCT_ENR_AS","PCT_ENR_HI","PCT_ENR_OTH","PCT_ENR_NON_WH","PCT_ENR_AP","ENR_AP_GAP_BL","ENR_AP_GAP_AS","ENR_AP_GAP_HI"
"STATE","WV",730,2013,284899,79635,15.1741949366266,9566,18775.23,0,NA,NA,0.908423686990828,0.0470973924092398,0.00748686376575558,0.0146929262650975,0.0222991305690789,0.0915763130091717,0.0335768114314196,1.4872922516911,0.254582073202608,0.826125065427044
"STATE","WV",720,2015,279536,80010,14.6253999309706,10655,19113.0499897003,0,NA,NA,0.903286159922157,0.044827857592582,0.00718333237937153,0.016387871329632,0.0283147787762578,0.0967138400778433,0.0381167363058783,1.28473961911299,0.272698481201076,0.896752581278511
"STATE","WV",691,2017,271404,78280,15.0909866269917,11508,17984.5100064278,1244,8,11.1071428571429,0.900738382632533,0.0429065157477414,0.00676113837673726,0.017601067043964,0.0319928961990243,0.099261617367467,0.0424017332095327,1.38755177323948,0.330974083591652,1.00983151813422
"STATE","WV",678,2020,253715,77186,13.9683212623742,9285,18163.5999941826,1088,5,10.1682242990654,0.893041404725775,0.0409120469818497,0.0064008828803973,0.0199948761405514,0.0396507892714266,0.106958595274225,0.0365961807539956,1.3619247013441,0.281129038597869,1.13776466586909
"STATE","WV",676,2021,251853,76812,14.1285268165096,7914,17825.8500175476,914,3,8.78846153846154,0.891301672007084,0.0404759919476838,0.00624570682104243,0.0207978463627592,0.0411787828614311,0.108698327992916,0.0314230920417863,1.73956821095911,0.257721550509171,1.0886026264734
"STATE","WY",349,2011,94020,25660,NA,2557,0,0,NA,NA,0.797606892150606,0.0152414379919166,0.010391406083812,0.120357370772176,0.056402893001489,0.202393107849394,0.0271963412039991,1.17391138896439,0.408139952499566,1.81396588579156
"STATE","WY",360,2013,93896,26449,12.1249530283328,2364,7744.03,0,NA,NA,0.788308341143393,0.0127481468859163,0.00988327511289086,0.129430433671296,0.0596298031865042,0.211691658856607,0.0251767913436142,1.2750805862727,0.41590064863344,1.28053967951435
"STATE","WY",365,2015,95315,26819,12.2009915434235,2743,7812.06999945641,0,NA,NA,0.779646435503331,0.0127052405182815,0.00934795152914022,0.134511881655563,0.0637884907936841,0.220353564496669,0.0287782615537953,1.51122326948414,0.385105243015691,1.30017223517224
"STATE","WY",366,2017,94304,27302,12.3219887801177,3322,7653.3100039959,214,1,7.37931034482759,0.773646929080421,0.0113144723447574,0.00833474720054292,0.136081184255175,0.0706226671191042,0.226353070919579,0.0352265015269766,1.15855478351898,0.505602306011437,0.687219259198704
"STATE","WY",361,2020,94465,28216,12.1007824303187,3131,7806.51999521255,239,1,7.24242424242424,0.765362832795215,0.0107553061980628,0.00745249563330334,0.143471126872387,0.0729582385010321,0.234637167204785,0.0331445508918647,0.862705819864937,0.39963578420214,1.17690509460609
"STATE","WY",357,2021,93118,28804,11.9540365717404,3345,7789.66999483109,257,1,7.55882352941176,0.766940870723168,0.0102987607122146,0.00709852015721987,0.145986812431538,0.0696750359758586,0.233059129276832,0.0359221632767027,1.08165245472268,0.420483057279343,1.19233012027618
